duration,awakenings,stress,caffeine,screen_time,exercise,mood,sleep_score
4.041267773317896,1,8,248,106,77,5,8.178195420602664
5.274683663172838,0,6,118,170,61,3,17.623045088016976
7.981141563480714,4,4,56,57,72,2,47.39869087120595
6.467184933295275,2,3,181,80,2,2,13.1053562897474
6.41443755579587,2,1,263,85,101,2,26.579512828639583
9.307521329377682,1,3,105,173,19,5,48.1157825466601
9.373377088791033,3,9,190,33,104,1,48.81175971631262
9.455051584321515,1,5,136,83,96,3,69.69352298393524
5.883268459090164,0,6,187,116,104,1,31.801565636363677
8.14633487643557,3,5,119,21,43,5,58.62111195898184
5.629799087646218,2,1,241,148,31,3,0.0
5.143658998446699,4,10,71,14,99,4,31.632803113968286
5.107794744084215,4,1,242,132,25,3,0.0
6.052645725181565,0,4,130,101,47,3,34.31609003498327
6.5797457186789305,1,3,268,144,4,3,3.8230587502379447
8.985695026330411,0,8,51,146,58,3,56.0098352235092
4.719346560836272,4,7,61,4,60,3,24.874747635729232
8.409555084369366,2,7,118,22,48,5,65.96249903433102
7.188729485135832,4,8,263,82,29,3,1.9981849027317908
5.727672056055955,3,10,238,13,16,5,4.701757180094587
6.956917507196947,5,7,254,9,69,3,16.66893695673448
5.799652418662136,4,10,172,30,57,3,13.466164702955883
7.576491731429836,4,2,236,140,62,5,17.107759195576925
6.603063537131465,5,4,94,126,60,3,9.695106223251496
4.986433174473272,3,6,56,149,62,2,6.0116180980789995
4.6994984473341805,1,3,66,36,14,3,34.25059817127927
7.280174092432781,4,3,45,166,0,4,22.60990323256997
9.414478199716621,0,6,93,137,12,5,53.09696352929078
6.0637461193461135,4,1,137,30,47,3,36.86411238969833
8.398000643335738,0,1,92,170,33,3,48.262011362197065
7.951968129638602,3,5,231,98,29,5,18.77533679255933
9.589329485856886,4,1,48,163,18,1,31.20758653779658
8.925886103794845,3,10,22,34,118,2,62.94588154058433
7.399631553432778,3,8,61,110,63,2,32.1048734965176
7.942182989404644,1,2,266,67,65,3,44.892420946798055
9.39031879950421,4,6,117,116,116,5,54.69965152991799
6.397112707521609,0,10,87,125,56,4,24.144994272296746
5.960768235146665,0,10,88,174,43,3,12.53124609410106
4.064866501811178,4,5,54,5,11,2,0.0
8.959306445148785,5,10,152,118,39,3,10.96695844538411
8.80588420242019,1,4,238,155,107,5,55.7188919147424
4.6267271086009085,1,1,264,29,23,4,15.245401015197146
7.461144286796202,1,3,267,154,10,1,7.792423412229597
6.783890189001324,0,4,112,68,65,4,61.942820927430716
4.712254573054668,3,2,165,107,0,3,0.0
9.883409362364342,5,2,155,166,120,2,43.41038736126563
5.288175324780132,1,2,7,34,57,5,66.16220168818174
4.403405080543367,0,1,201,102,27,3,14.870702973071488
7.5690842770114575,0,10,216,43,67,1,25.563614658929893
8.433200062798196,3,2,291,142,104,5,40.98232849289714
4.194660676283122,4,6,49,159,93,5,9.14264379878578
7.952305832362133,4,3,106,28,58,5,62.39276947435982
7.193751255708727,1,10,8,5,70,3,63.44633718395943
4.61959005325029,1,5,232,26,21,1,2.1046023663408477
5.035143261678172,5,1,187,27,89,3,25.04188615607558
7.407845783896483,3,8,109,132,28,5,15.822158386309432
5.77814568107973,1,4,144,168,88,5,29.056278155849782
9.629894371907897,3,9,227,55,73,2,46.18888424705897
8.912441376904304,0,4,113,111,83,4,70.51710427813278
9.90140323908198,1,2,62,53,77,3,91.07832160327933
5.558025033702484,0,3,274,79,96,1,27.057599044993353
9.818341796787863,2,5,123,104,68,5,72.4848102561172
6.587403218749348,3,10,85,17,44,3,19.371704753665348
6.085112771882528,2,6,69,42,69,4,45.0898142549652
4.3020971618161195,1,7,46,88,85,3,37.62401885894424
4.316591547157616,0,4,198,73,16,4,19.346932888397482
8.152067535679928,1,7,200,156,78,3,38.343401579390374
6.747573966604167,2,10,275,9,38,2,12.446768764550885
5.3591297562166345,1,3,36,133,39,3,25.17083930599949
7.683821837951395,5,7,202,88,27,2,0.0
5.517148709500667,4,4,129,131,116,4,20.919215884364448
7.465790526066535,2,8,291,33,1,5,23.411627019574876
6.155252481896142,1,9,63,82,81,5,49.09140844060673
8.941313359670914,0,7,262,160,26,3,22.830972964048847
8.924176964600676,1,8,119,131,20,1,28.20103565773048
6.864102388734408,0,8,277,171,86,3,16.92507790513557
6.104914656010093,4,2,201,97,6,2,2.8837390884114944
6.175358779354568,1,9,45,30,60,2,44.66630400937739
8.834287154009306,4,6,167,79,51,4,32.22826006298357
5.969076896785672,2,4,109,59,47,3,34.13751177830099
5.254356242241077,0,5,45,1,18,4,39.523849520291535
4.508130051251841,5,10,211,35,72,1,0.0
6.80015872530645,2,5,27,124,11,5,36.80612453429286
6.892792593519051,0,7,86,150,109,5,48.2237440241866
9.045452262417443,4,9,290,102,93,3,21.531304422035387
5.327432178676384,3,7,156,174,70,4,2.5670893155100805
6.2859476420104,1,9,264,115,1,4,0.0
8.850434433362146,4,4,264,100,16,1,6.343790284106328
8.94174166449384,0,10,21,45,74,4,70.57249255392736
6.307666455872609,0,10,255,79,113,2,27.774628970717917
6.754744139720085,0,4,190,106,75,2,27.860068616389118
5.819715345095697,0,6,231,43,2,2,11.627848910688185
9.595329270515872,1,8,185,146,20,3,27.722432762308998
4.711862594449482,2,9,182,48,77,2,10.07357238839875
9.60249653800882,5,1,201,87,78,2,39.92336241669214
8.103198711012059,3,1,64,57,50,5,56.887185497315464
7.189432916120387,1,8,42,90,105,3,53.73374672601553
4.195954364706975,0,7,220,134,104,2,13.888402209509065
6.8535771509320496,1,9,16,93,9,1,27.28592122740042
6.446488630016393,4,3,284,168,115,2,18.11858043372748
4.967312871850735,5,10,182,77,54,3,0.0
7.938457621003941,0,5,43,121,35,4,47.80630466802434
9.826905444209714,3,3,187,142,50,5,45.706388880647744
7.3731328663871505,0,5,262,75,73,5,48.421134756908316
8.288519658663674,5,10,173,52,16,3,10.913691431474225
4.4107027153961,3,1,53,22,107,2,44.41662170598326
6.506001974901968,5,4,219,76,88,1,22.519306240286873
4.698150910986975,3,6,45,72,60,2,11.674949558933811
7.676775013219062,2,2,259,87,90,2,33.94654442468101
9.630892949284927,2,7,194,102,96,1,52.86627324472489
7.970666394829831,1,8,60,93,74,5,56.68542444321439
4.460818289886529,1,1,165,59,12,2,15.321116237437474
6.127997229910497,3,4,159,9,64,4,45.79726468862502
7.30398027664511,0,4,150,101,94,4,60.5310039634877
6.4192465367995135,4,5,110,57,96,3,37.81280045990857
9.001864062851034,4,4,36,174,84,3,49.10796635127819
8.888026028259935,0,9,2,142,79,1,48.522198776887954
7.670986120619329,0,7,12,8,102,1,71.8527399841413
6.240747670796232,2,2,161,12,86,3,54.00416930869567
5.532018242579465,4,1,263,150,73,2,0.0
4.635245909278776,3,9,82,160,47,5,8.048219724287005
6.129386100919325,5,1,264,136,96,4,14.485384016676836
6.479035103246317,1,6,218,130,85,1,17.38077292320962
8.054937550624441,5,2,145,72,104,3,38.78693601679024
7.94895894578544,2,4,297,115,69,4,23.541959272618165
4.4206488378475415,4,6,296,152,46,1,0.0
6.371555892586946,0,5,160,124,99,1,37.0929297255069
5.0906732033041715,4,6,228,110,110,2,0.0
4.940876231900834,3,3,233,70,9,1,0.0
8.963812898423475,2,5,88,163,56,5,47.9436799001793
4.251491300297545,0,2,214,88,79,1,16.578146372005435
6.515097255412728,5,7,96,19,12,5,24.62207608508919
5.009221934599109,3,3,212,80,114,2,22.3870283326916
9.275981294070844,5,1,99,89,60,5,53.91237406955043
7.342243079650211,1,8,144,18,57,4,53.7124950795459
5.388283818261089,2,8,9,164,83,1,2.025946513273185
7.0145637229982585,3,3,43,111,67,3,38.81441535114779
8.388918158218695,3,7,250,130,83,3,24.963087414967415
9.748708053516602,5,9,226,106,85,5,34.24825118539377
5.322676025472513,0,8,248,120,28,2,0.0
9.317090632776072,1,3,168,91,15,5,59.11019528934427
9.605824685004942,5,2,129,146,106,5,50.87132508607094
9.498523267192397,3,10,18,180,62,5,44.35061609989773
7.812486141171459,2,7,234,173,46,4,14.531728781376458
7.778923926608246,3,7,0,79,42,4,46.66386051502614
6.419263799102937,4,9,129,30,22,5,26.79916502214257
8.514387293822727,2,5,26,52,29,2,51.83211888394672
7.187764110105592,2,4,1,112,56,1,40.87272323766277
8.064628427369767,3,8,249,33,29,3,22.08750725320193
6.570747423092772,0,4,221,30,106,4,63.03075980557355
8.388978784258835,2,4,137,138,66,1,39.8793067593083
8.946829105627295,4,2,274,5,55,4,49.77900865904599
4.878617539616897,5,1,140,26,23,4,19.35485877151684
8.997578293445368,0,4,255,6,112,4,88.75727102197393
7.241779190741843,0,7,94,48,100,5,78.3201547608061
9.067995454541347,0,9,172,95,76,5,58.58418328494138
6.587810238046088,2,9,56,59,105,4,56.7013103497612
6.27424291229821,0,10,101,32,95,4,55.754465765288316
9.490364395103335,3,1,168,46,100,3,77.04239848282958
5.507015605290408,0,5,69,171,75,1,24.249297760138013
9.065273951716858,4,7,48,118,7,1,21.183865327249137
6.904123435056425,1,7,4,26,87,2,63.41951454884984
7.084572655307558,4,10,201,21,43,2,13.10277102265512
5.850809688936904,2,6,201,46,79,2,26.26147607051111
7.438253203714094,0,10,178,92,95,5,49.32853049346988
5.951267177657268,0,4,56,175,33,5,31.834849051553892
4.235616485449913,3,3,185,157,34,3,0.0
5.6319916320661365,5,9,91,1,95,5,38.92690594541835
4.038274260439544,0,10,291,142,49,2,0.0
9.87012872234114,4,4,226,46,16,4,39.30727595491423
9.794483258918484,2,8,111,26,1,2,50.453825005254295
6.3709317848338305,1,1,147,26,89,3,55.50318739489421
8.370225126037877,0,7,268,140,53,4,24.668329265914625
6.074836590462549,1,6,202,144,43,5,11.106447020690172
8.026558942515855,0,1,55,74,80,4,71.73426020576956
8.832580258275875,2,4,300,9,101,3,51.91656777488471
9.680537468153444,5,5,184,120,48,5,30.139970046223503
6.4012736550980325,4,8,53,32,1,1,15.75304280549162
8.699787897736286,2,4,36,164,71,2,46.18407378526061
5.5955707037927125,1,3,210,125,109,2,25.36491460132478
9.94199382276189,0,2,292,7,69,3,67.20221860033558
4.154617592586106,1,4,269,160,8,3,0.0
7.621172839006726,4,10,219,134,0,2,0.0
7.957035889907963,2,4,227,161,68,4,27.275867929498546
8.128273342444773,1,10,210,70,102,1,47.181992022109895
4.722325472734534,1,5,297,134,8,1,0.0
9.631178700838783,4,7,0,40,13,3,50.583772138270945
5.087099674300497,0,9,22,117,26,3,22.987415421435756
7.736520419439047,1,2,283,54,8,4,30.984447464874528
5.33605647473851,4,5,187,6,35,3,9.735063083512141
5.843298502127626,0,10,17,83,92,1,46.733702831351884
7.278751250368746,5,9,48,145,83,2,9.301970066681932
6.503160511387459,0,3,46,170,78,1,34.82134457937959
4.9613536058590375,5,1,114,77,99,4,30.737661925356516
5.0256184145250895,2,2,38,167,2,2,0.0
6.508868728976798,4,6,216,52,119,2,30.807307933304763
8.543697869653005,0,5,209,13,116,1,66.74994366734612
9.38778788108673,5,1,261,148,22,2,14.155188019861455
4.504765973556297,5,1,210,112,117,2,9.551382020536298
6.358623445356407,2,4,52,56,109,3,56.37059357638877
4.60147338233726,3,4,280,90,72,2,5.365080421653005
4.099554883795587,4,6,132,45,29,4,0.019760053197491967
7.97031209586374,3,6,263,153,18,2,4.206849119653604
7.614696651799527,0,10,294,90,101,3,39.64223942753642
4.978114682889317,4,6,110,151,66,5,17.01266183475007
5.402876998558384,2,1,42,132,49,5,38.14329618518218
4.1422465218671105,0,10,237,169,47,4,0.0
9.009683234166422,4,9,246,101,2,4,19.52811546664578
9.848143576291308,4,7,3,105,97,2,57.561641270448646
4.812757220768145,3,7,172,170,65,2,0.0
5.388851282591789,0,7,192,127,26,5,14.29520986454358
9.210457143681605,2,2,2,31,86,5,90.90853690200078
9.558782787737108,2,2,277,5,105,1,66.81767309418026
6.517764296840862,0,6,55,73,95,5,63.19710579926767
4.3037348336144445,0,7,273,134,110,5,16.859124486057862
4.236351002156916,5,3,175,28,98,4,26.063035658913474
7.443699196414062,1,4,115,33,39,1,46.418059622193454
6.357370653359074,3,3,83,6,17,1,28.886888089720884
4.1719145654659275,0,7,158,80,26,2,5.596350834128996
7.499514353875341,0,7,285,76,10,2,15.39072531749377
4.067815219534134,1,4,79,57,38,1,13.486746424186252
8.724231748895637,1,7,65,84,18,1,38.781220686926154
5.838596936220229,4,5,208,158,88,2,2.0296502838932193
4.241548018055393,2,1,9,72,6,4,25.901573499548945
7.53011332589892,3,10,198,44,94,4,39.7064114250094
6.386106486598328,4,4,58,46,56,4,35.43884133400472
9.842802480142897,0,7,233,76,1,4,42.00628491874799
7.265191975022213,1,2,243,72,37,2,26.399933283807826
5.651435086222049,5,2,53,167,4,3,0.0
8.25663318780385,2,1,8,115,77,5,79.77230406929459
5.628952015256268,4,2,100,29,81,5,50.078476754268614
9.425459748445391,5,10,294,70,35,5,12.702395727474737
6.248331823044259,2,8,202,144,67,5,18.724146066396347
7.299211376657231,5,8,152,102,87,2,12.990779450015001
4.303438622945373,1,8,109,132,76,3,8.11558605620516
6.556727427713385,4,1,265,103,118,2,16.85845542642788
8.99418123796597,4,1,151,121,84,3,52.54637670616231
8.833892832180052,2,10,82,128,56,2,26.318493575771388
5.345911353121157,5,4,133,30,96,1,19.207474934919887
5.356474426063376,1,6,159,162,19,3,0.0
8.90383187327942,0,8,38,108,4,5,58.30987472158499
9.582390521015952,4,2,175,71,23,3,39.40403170322453
4.572165527638021,0,3,12,157,98,4,43.03834427683578
6.700351836557352,1,6,66,126,29,3,27.74914337780865
6.024725673785374,4,10,247,84,27,4,0.0
9.224130732744637,4,4,40,14,52,4,68.5247363485403
4.501149488080113,5,2,183,55,50,1,0.0
5.266755655348224,0,7,34,26,108,3,56.80870203317858
8.514810025518965,5,4,289,1,6,1,3.6781666707745915
4.307763093887294,3,8,75,73,41,5,8.45268328672241
6.955212284285736,0,8,69,63,34,3,46.33409696768911
6.65264220807832,0,7,233,4,118,2,51.225373681328406
6.0064070739324915,3,10,10,90,93,2,24.981207702847534
6.367433891913542,1,9,282,67,33,2,0.0
7.179643521581397,1,4,23,140,102,4,51.70557913886609
4.9682041503302985,4,7,273,80,72,2,0.0
7.431975269701557,2,10,26,84,116,5,66.29606642783874
8.832593975799918,5,10,53,22,75,3,44.658734171621084
8.560965578740955,2,1,54,96,53,3,62.34015225613488
4.923399428162642,4,4,232,177,28,4,0.0
4.895496818448843,2,2,276,123,9,4,0.0
5.60904620646948,0,9,119,36,26,4,29.713615642712497
6.166448358046223,0,5,224,29,82,5,46.43883230328397
6.450733488450895,3,3,57,150,12,3,13.561102568109945
8.078183301000072,3,4,254,161,41,1,12.812135166069282
4.340082592995012,4,6,175,116,36,4,0.0
4.208036225356398,4,10,53,8,60,2,12.463622983414675
6.351463377663454,4,1,145,131,95,1,19.54307961090579
8.182982152827883,0,7,258,65,78,1,39.85003289976515
5.160612057738895,2,8,151,119,20,4,2.9358248222442778
7.84902688753751,5,7,261,123,2,2,0.0
5.558968827641797,4,7,18,160,7,4,1.9598040540807924
9.316516652881099,4,9,170,159,69,4,27.323267533816605
9.3741396655997,0,4,196,43,92,2,69.64658873130936
5.783723225687959,5,7,72,108,82,1,0.5935018085854598
5.379962523779443,0,9,84,36,16,1,16.339403979134715
6.467823832397388,5,5,283,66,9,2,0.0
5.4431895110808926,0,2,131,59,96,1,44.45487163283698
8.034303059750222,2,5,119,35,12,5,51.04252560260597
8.956388107289714,4,4,215,48,90,4,51.236027219795645
8.038552785467303,1,8,135,178,105,5,41.09376809201863
8.946102683496097,1,5,115,106,11,5,48.95900622694299
6.381952973244845,4,9,60,7,65,5,37.02667761554533
4.937901824253165,4,9,16,177,73,3,0.0
8.427705684385554,4,3,33,40,84,3,70.48316185276481
6.162847030849323,4,10,19,100,22,5,14.135679555456834
8.027624951374795,5,6,207,112,64,4,16.146909317031525
5.623863651890594,2,6,161,108,96,5,40.980707637029276
4.487377808840036,1,4,298,165,51,5,2.4239476477414934
9.95549077292658,3,10,9,85,60,3,54.719713389236794
4.937209047583596,1,3,93,77,25,5,34.75252067509727
9.930525963780887,1,1,106,54,14,4,71.16526611894359
9.863679595398683,0,7,104,109,21,4,54.1293717001248
8.762908623448238,4,5,70,145,88,5,53.31005844334426
7.956537772491986,4,10,83,64,64,4,35.0641260866682
7.466842301506508,4,7,208,63,25,5,21.062228457049084
9.196609272267008,0,1,258,139,20,3,44.71302368596775
5.736637129716928,2,8,238,117,104,5,27.149162556712305
6.806087274909262,2,3,231,168,23,1,0.0
7.716339816199012,3,7,281,41,102,3,37.72754320769419
6.467142855216947,2,3,205,116,15,4,10.014528277673463
6.564918724541608,2,3,263,49,31,4,28.054753936244715
5.981708005012506,4,10,184,163,15,3,0.0
7.385390900107216,5,9,113,47,76,1,21.844690679341554
9.103447168090696,1,2,78,72,41,3,64.79035357150441
5.209170268037877,2,4,300,135,31,2,0.0
9.606598232520648,2,6,49,152,49,1,36.36295398873028
8.134525922489377,0,3,94,134,40,3,54.20063260142399
8.93963927608018,3,10,257,105,107,2,22.90862260979979
7.33714415578007,5,10,61,7,23,5,34.7022074527205
8.677100208544381,0,7,141,109,12,1,33.02908488794729
4.0972023840368035,4,7,221,30,74,5,10.452498430105853
8.91028254867721,1,5,110,11,78,2,68.47230500336583
4.240833154512199,3,3,103,126,9,4,0.5823396898240842
9.339480258177176,0,2,14,56,41,4,87.56756039923494
9.95177648343186,2,4,269,139,40,4,46.497227632319635
5.764404773060667,2,4,158,26,120,5,53.62020342465052
5.261911337714762,3,8,156,45,120,1,19.21572322014809
8.592180183148244,2,8,26,134,2,5,39.7277859171993
5.51815804552152,0,5,84,60,54,5,47.9649954121959
9.19337429903322,0,6,8,57,15,4,70.49678920361276
4.61705555294486,2,8,275,12,43,5,17.538203600377685
4.755731178276149,2,1,226,180,80,2,0.0
9.874909330603693,4,5,185,99,88,3,45.009527919740485
8.043033389620028,1,4,78,48,29,3,46.08242098570398
9.081323346573717,3,4,215,34,110,3,56.00483792140271
5.945976264109108,0,2,56,93,120,4,80.4909325732352
8.058902497123626,3,10,143,94,98,4,42.99539398008612
7.565450963851584,4,1,66,144,36,3,33.681432336103185
7.618900720737682,0,6,274,71,59,1,28.065224183635966
8.095194757226329,4,7,104,122,76,3,34.82179384863685
7.452155038774592,4,5,187,9,23,5,26.334417772595486
6.574374215815996,5,8,163,161,101,3,10.903152452042638
5.655536166283281,2,9,266,3,25,3,4.295068737466748
8.611487985479211,5,2,50,124,57,1,29.818658120537457
5.357634580019117,3,4,125,28,8,4,23.22016532575953
8.154125836926486,3,9,79,45,60,4,49.415240488322965
5.39999693589596,2,5,182,173,18,5,1.0897423958020895
7.751981019726723,5,3,16,76,27,3,28.683700723245526
8.482469602774174,3,6,169,58,6,2,24.292158499634937
5.312283333439235,5,3,279,65,44,5,8.567740101596689
4.3596598051678495,2,5,213,161,85,4,1.3315096275104925
4.785842457965044,0,3,197,106,93,1,28.744758223755166
7.635981803626153,4,6,6,85,62,4,41.45772808277251
9.096678437354413,4,10,10,132,36,4,34.80616695742717
4.269980927412546,5,5,11,8,15,1,12.1531527528501
8.404907554249878,3,9,109,19,99,3,53.51559420383431
6.047911875700313,5,3,132,148,4,3,0.0
6.871170219517135,5,6,127,126,28,4,17.14262356724613
9.573157299073394,1,8,147,16,51,5,71.82381207054122
5.991829028415073,4,7,53,11,114,2,40.66621395707072
6.7920216036369165,2,6,78,81,22,5,32.67247881434522
4.082094488564087,5,2,96,66,5,5,10.829769425249317
4.48959232002903,1,7,248,132,35,4,1.2502095569304839
5.551549546808705,1,8,126,52,56,4,39.39227532214635
4.167113444926446,4,1,29,179,32,2,0.0
7.788251956289506,4,9,23,175,48,2,18.028383691284905
6.558390140809735,4,4,200,146,40,2,0.0
7.288871216368133,2,8,130,144,79,4,26.645694122903265
5.047883115377977,1,10,121,53,54,4,29.57061551525225
5.775592176619696,3,7,149,67,97,5,43.55742213768193
7.982946849116351,2,10,13,34,106,4,64.29389826235754
9.791816341782399,0,7,28,87,25,3,60.08737591975584
4.302500641613255,5,2,49,168,36,3,0.0
9.342305925131598,4,1,239,140,76,2,37.28575709642445
7.461287207867251,1,4,282,160,115,4,30.904535027501574
7.3835174005337425,5,2,155,14,16,3,29.369884555716133
7.0016712112465616,2,8,136,14,95,5,54.8779015863404
4.416364515425101,0,10,153,30,31,1,10.285061622525815
4.539261110416964,2,7,80,106,27,5,9.407988109189594
7.605472033954516,2,8,86,155,92,1,31.269457939673693
6.04575142861335,3,6,263,9,24,5,18.77493737481826
9.503608399466085,5,1,257,56,46,3,32.80983124399013
6.439543224156834,3,9,184,160,21,4,0.0
4.859688752215846,2,6,179,6,90,1,14.787643445285008
8.288313001012217,0,10,185,132,60,4,34.011031147573036
5.760120528646059,1,1,122,124,43,4,34.65130291412511
7.152821844135359,1,1,95,118,101,3,49.44713419125674
8.18699671303102,5,8,92,79,19,2,2.023622772054436
9.401584667212422,4,6,2,123,108,2,45.81584073863354
8.753147168810056,4,8,1,56,49,1,47.47748679464896
8.058166407236344,1,8,147,71,87,3,50.29820286074378
8.077799094370862,2,8,284,167,46,4,7.226732451597629
9.67554786419252,2,10,144,27,46,5,64.7301565918743
5.774944584979217,3,7,261,35,71,5,20.993974934154846
4.006672565177125,5,7,61,55,50,1,0.0
5.631727356389192,3,10,225,174,54,1,0.0
5.307348277760464,4,4,30,115,77,1,13.18712245165215
7.9710075106839895,1,9,189,167,38,3,17.005456171584115
7.802269598593174,2,2,267,58,13,5,39.167796229179444
7.560768296228343,1,9,11,170,68,3,36.128279951408466
4.097460659256722,0,10,190,122,46,3,0.0
8.372668326703884,1,3,24,65,20,4,62.035451240300475
5.941182474912949,0,2,90,8,14,3,37.2065638020416
7.990335934039787,3,4,87,133,119,3,53.221318538196186
7.33947057101292,3,5,273,118,99,4,21.453541456493934
6.056385552567443,4,2,300,121,96,2,9.433011374467497
4.8074576026246465,1,1,110,64,80,4,45.34087365095404
4.566513385962885,1,10,79,130,120,1,16.491045903688615
8.989109998673342,0,5,139,164,83,2,52.93119250908442
9.510385252489348,3,9,213,126,0,5,16.15046318821011
7.8987282805857975,0,5,17,86,79,3,70.75273512810783
4.6206046891629,3,10,53,32,108,2,27.669609442783194
6.412163301329445,0,9,96,136,81,5,40.35673558075492
8.373635200630943,3,10,282,52,9,4,8.73148393456319
8.678925304060408,0,6,233,91,22,4,43.44092758609243
4.709311733746532,3,3,239,50,17,1,0.0
4.000184313072294,5,4,53,70,112,1,14.60281796780111
8.27282227528363,0,4,86,153,57,2,40.98106612369582
6.139577055917234,1,1,260,143,72,3,19.646037949377266
5.526887989709562,4,3,235,39,109,4,31.16344030557616
4.077384818737153,5,3,122,178,116,2,0.194884633141025
7.241796440568998,5,1,53,38,93,2,42.63359118565307
9.10690441255589,0,9,215,163,76,2,30.369551312258565
9.745789877635527,4,1,196,120,51,1,31.102956221373205
7.394469703679736,1,9,38,84,115,4,62.689649732422744
7.086767966439365,5,1,227,172,94,1,0.0
4.510338312935446,1,2,236,136,45,1,0.0
7.293236809255599,3,2,131,36,106,2,53.19347665248184
6.2798744737923675,4,6,167,86,12,5,5.017703099557324
7.642811685301462,2,7,36,128,95,5,55.369322228234935
6.33235808725928,3,1,66,62,16,5,38.01968588081339
5.441794740702201,4,3,110,42,66,2,26.51228863816614
4.5697916513702594,0,2,218,155,60,3,7.4983620726070495
5.889510667533374,0,8,208,99,64,4,26.265255950909268
4.579869005726514,1,9,86,158,52,2,0.0
5.061381704943903,5,2,178,104,4,2,0.0
9.924016951477276,2,2,12,7,31,1,76.26192708367857
6.6646213414397115,0,10,299,161,88,5,19.75722606239514
7.191230599030099,4,9,124,48,44,2,16.044733879348993
9.241711172423292,5,4,232,95,55,3,26.303302954389665
9.973413402944127,5,5,250,122,4,4,9.185941664672061
7.496286696068089,4,9,125,46,100,3,45.81744845478155
8.87484292626503,5,6,234,24,86,2,39.536025399510386
5.961646146020051,0,10,137,130,75,2,22.333742755849276
5.834463744683747,4,9,48,172,33,1,0.0
6.416222325967361,4,9,185,113,60,3,0.018995311959121963
8.035043576041895,1,7,204,179,86,1,18.874285130383715
8.093150135530593,2,10,77,98,79,3,32.806560290741345
5.891436607896705,1,9,193,95,112,5,41.44791001022074
4.799259544819773,2,5,102,33,61,5,45.213498801298854
7.794377538793052,4,5,104,108,68,3,43.26469509036249
4.769955173132587,5,8,286,91,62,1,0.0
7.470955049375981,2,10,210,7,43,5,38.937591212512544
8.160532768337854,4,4,249,154,110,2,28.831686825788267
8.20366897836671,4,9,292,62,27,4,9.577926098865584
8.52083266395758,1,7,200,81,69,1,34.08172174244726
9.237156529393987,1,7,23,24,12,3,54.267163867429446
6.999753951788731,5,3,299,175,42,4,0.0
8.381495137177428,3,4,82,128,29,4,37.67232398371927
7.715036412195021,0,7,296,7,25,2,27.556915336078184
5.119839638786095,3,5,178,123,80,1,3.078003559433059
4.154137869216449,3,3,297,148,62,4,0.0
5.707248314061602,5,1,205,97,72,1,4.832615357599108
6.658202238025717,2,7,39,100,56,2,29.61346092590569
7.702635666571938,5,6,112,110,63,3,30.949542793059003
9.099755983019232,5,10,3,156,79,4,36.57974919784175
5.177474300236994,4,7,107,157,48,4,6.649738116845805
4.753298739390862,4,2,113,2,51,4,33.96364121379455
9.780879684845965,4,4,166,134,62,1,32.56955485924305
4.648267356258443,0,2,260,99,119,4,35.86976508367677
6.8709464206431345,2,8,105,10,81,1,45.92068816620801
7.5133823727598115,2,7,223,159,12,5,10.872017819968468
7.24824652544463,4,1,261,58,92,5,38.558649461322716
4.516192942197659,3,2,250,139,106,1,0.0
4.342161484021716,0,2,13,78,108,5,65.54971498184509
4.632900564766214,3,4,197,37,87,2,13.409643425630563
7.513526103235675,1,3,125,121,44,2,35.13038687435623
7.266069325805926,2,1,205,151,107,5,52.49781063253619
5.4024447522204655,2,2,139,64,45,3,29.422742240568727
7.826644851073549,3,9,61,145,76,1,18.735817790277988
8.920405012333896,0,1,282,45,88,5,82.71317765675187
4.249473759079563,2,9,53,124,40,1,0.0
6.9887796612882545,3,7,11,55,45,5,52.982535559659816
8.135862472616141,5,2,135,6,0,2,18.24910806488262
5.513871562418123,5,2,143,104,72,3,15.13190355732538
5.846625431758895,0,5,281,39,67,1,27.13379263597062
7.681827417936303,3,5,135,158,91,3,39.87272922164705
9.387611760662422,5,4,300,96,11,2,0.0
8.859546521817396,0,10,220,51,87,4,64.15694512051184
7.498781314597501,4,10,208,30,109,4,45.66215194528623
8.381330306543495,0,3,122,161,72,1,33.930864232619726
6.188934821246792,1,4,115,6,34,2,42.90443411932305
7.845793168592547,4,10,156,143,101,1,15.671116087110553
6.797089546765342,3,4,269,149,98,1,6.508344727529875
5.139616818745365,4,2,16,180,32,1,0.0
8.210429643263543,4,5,268,90,57,3,23.472706712547456
7.3387878240929325,3,5,218,16,117,5,55.41872715902363
6.151729491721548,3,5,237,124,116,2,15.76092262501523
9.468035140471784,5,10,32,3,34,3,51.60645562789388
4.1256047069604,1,1,284,121,45,5,17.458386240650853
5.894638907496976,3,6,36,98,83,1,27.663699289352564
4.341288386665879,2,2,102,179,65,4,13.614396237066261
8.599163897329763,2,7,210,162,43,3,16.961323755334256
8.212644724682756,1,4,279,171,25,2,5.4981575942067655
5.9881133124179025,0,5,141,142,41,2,23.936131040181298
8.053977413242439,0,5,238,60,76,5,58.86457005030509
6.375623357175699,2,5,228,171,29,3,4.7085032307392325
8.537522748534606,3,2,132,20,115,1,63.869089264966206
6.725101976420237,1,5,124,76,31,5,38.237705837890175
6.4736783669899935,0,3,52,46,35,2,51.77675471339086
9.608379492929807,0,4,87,74,18,3,63.95102291376312
5.505274599344201,4,2,97,48,21,4,17.56455377169992
4.722684039979392,2,4,94,180,64,1,9.46831396874438
